Time (s);Linear Acceleration x (m/s^2);Linear Acceleration y (m/s^2);Linear Acceleration z (m/s^2);Absolute acceleration (m/s^2)
76,70449067;14,92904668;-8,004334198;-2,057913516;17,06402089
76,71451067;17,42287597;-8,518067642;-2,328154574;19,53290524
76,72453067;15,28591278;-8,052836267;-1,91801815;17,38350066
76,73455067;13,31489941;-10,88713898;-1,454538163;17,26070749
76,74457167;11,82674678;-10,73896586;-0,234687356;15,97662058
76,75459167;10,40264805;-10,74405996;0,995087053;14,98799883
76,76461167;10,02865546;-8,938891752;1,774026518;13,55082603
76,77463167;10,73995755;-5,534514161;1,112349747;12,13321298
76,78465267;12,80246815;0,468563118;0,521722494;12,82165888
76,79467267;10,96032507;2,47608299;-0,329165351;11,24135501
76,80469267;10,23592639;0,605310196;1,002125201;10,30266201
76,81471267;7,154192312;1,776946617;1,417244622;7,506569738
76,82473367;6,636647068;0,642413118;1,636142302;6,865474533
76,83475367;5,503273657;-1,028004246;-0,362710827;5,610202565
76,84477367;6,834681737;-1,982174531;-1,238943136;7,223355897
76,85479421;5,616042473;0,634598315;-0,778021013;5,705082364
76,86481421;6,666181355;2,17422516;0,60690137;7,038008111
76,87483421;8,641358523;5,706611751;0,496166654;10,36748167
76,88485421;8,378229141;6,701665183;-0,287038939;10,73263393
76,89487521;9,718232628;6,890620295;-0,289321254;11,91672775
76,90489521;9,452642738;9,38681303;0,114170394;13,32207748
76,91491521;7,759211901;8,694482231;1,266719603;11,72194392
76,92493521;3,972697132;9,011003124;3,288651838;10,38247228
76,93495621;-0,348632595;9,024125445;5,02627593;10,33536813
76,94497621;-1,620845548;10,43506268;5,676672252;11,98925691
76,95499621;-1,886310454;11,90291963;4,994999174;13,04560001
76,96501621;-0,880534105;12,40491245;3,599955261;12,94669344
76,97503721;-0,595737281;12,6089218;2,209729453;12,81494113
76,98505721;-0,621780341;13,04246477;1,069489803;13,10100403
76,99507721;0,84989031;12,95431332;-0,024282317;12,98218536
77,00509721;2,226410975;12,49257039;-0,597769042;12,70348569
77,01511821;2,288716566;12,87800365;-0,24769858;13,08214646
77,02513821;2,459489177;12,44303863;0,387166514;12,68968854
77,03515821;1,806040608;12,65142872;0,739193308;12,80104832
77,04517821;-0,789185833;13,32445727;0,58845662;13,36077307
77,05519921;-4,306740961;14,27052741;0,317619658;14,90962282
77,06521921;-8,990722641;14,67395021;-0,475189329;17,21579836
77,07523921;-11,77525854;11,58466269;-1,683729136;16,6040979
77,08526021;-16,15363257;10,12701615;-3,830859468;19,44663944
77,09528021;-20,99083059;6,54004171;-5,345768963;22,62662945
77,10530021;-24,0527391;3,649460127;-4,834077952;24,80365149
77,11532021;-22,12525592;2,013948301;-1,596793903;22,27403619
77,12534121;-14,90467198;2,889017453;2,37465134;15,36667295
77,13536121;-11,51691101;1,931648741;3,956721954;12,32988867
77,14538121;-15,41254944;-4,902765779;3,974885745;16,65483441
77,15540121;-17,69588364;-9,463508618;3,161436306;20,31494457
77,16542221;-12,36211667;-12,00009099;2,1059519;17,35681843
77,17544221;-7,911790316;-9,66242037;-1,351419007;12,56125498
77,18546221;-5,325380892;-9,994126482;-5,939922087;12,78768627
77,19548221;-3,432112982;-12,234769;-9,084017891;15,62012653
77,20550321;-0,359489742;-15,44939391;-7,407832832;17,13735664
77,21552321;-1,492864907;-15,03894744;-3,490530467;15,51071851
77,22554321;-0,997434711;-15,58845474;-0,604921356;15,63204167
77,23556421;-2,246330684;-13,9253382;0,216646357;14,10701887
77,24558421;-1,50100657;-13,41656963;0,269351989;13,50295938
77,25560421;-1,964700712;-12,41105787;-0,183710014;12,56694695
77,26562421;-1,968573615;-13,78367186;-1,555476308;14,01015341
77,27564521;-0,914856238;-15,69697672;-2,125817231;15,86666754
77,28566521;-0,010976686;-16,14902028;-1,562303517;16,22441891
77,29568521;1,803949352;-14,11675616;-1,101631801;14,27412451
77,30570521;4,934188131;-11,04676797;-1,926553331;12,25107762
77,31572621;7,19247988;-10,47416184;-2,761248189;13,00247379
77,32574621;6,176599835;-9,654520782;-3,319601151;11,93230526
77,33576621;5,855635058;-10,63810139;-2,697893608;12,43930436
77,34578721;5,72945039;-10,57684596;-0,690508221;12,04877894
77,35580721;5,465449188;-8,571039907;0,819095656;10,19827327
77,36582721;6,998091534;-7,935385585;0,444243525;10,58966391
77,37584721;7,386622642;-6,842156233;-1,505075648;10,18049845
77,38586821;6,417030326;-8,535446151;-3,455945356;11,2238887
77,39588821;6,481508743;-8,612172731;-3,459265405;11,32015865
77,40590821;7,866604203;-5,374295774;-2,110650577;9,7581434
77,41592821;8,827471889;-0,897256411;-1,893728232;9,07279095
77,42594921;10,3148486;-0,806960199;-2,422690748;10,62622778
77,43596921;8,795733787;-6,157736133;-0,884148123;10,77331727
77,44598921;4,568170265;-7,909085394;2,418618894;9,448361165
77,45600921;3,038148641;-9,854031873;6,189695259;12,02682912
77,46603021;3,557948864;-7,329304726;7,212853918;10,88131286
77,47605021;5,503970645;-5,755410858;4,680933527;9,237401458
77,48607021;7,0769886;-5,712829095;-0,009373087;9,095068541
77,49609121;7,92447702;-7,830651428;-3,562669613;11,6965402
77,50611121;8,499324392;-6,666110603;-5,24887943;12,00942467
77,51613121;10,46567402;-6,374640352;-5,139558717;13,28839479
77,52615121;13,72693165;-1,132857102;-4,374601407;14,45161428
77,53617221;17,29283156;1,694706114;-3,521407566;17,7289132
77,54619221;16,44731833;2,768430324;-2,64834898;16,88763568
77,55621221;14,47565709;1,317936096;-0,993391946;14,56943483
77,56623221;12,02540008;3,012910012;0,839586785;12,42548912
77,57625321;8,106024295;4,704648664;1,196522902;9,44843987
77,58627321;4,961154905;3,753203182;0,372737486;6,23205627
77,59629321;2,079953426;4,375726411;-1,089459068;4,965894576
77,60631321;2,810513905;2,822526425;-0,760035124;4,055033565
77,61633421;4,509166012;5,332128578;1,628244907;7,17045011
77,62635421;5,993011882;7,647941142;4,303334373;10,62665902
77,63637421;8,649023638;9,379698138;5,290527978;13,81209735
77,64639521;8,138662283;12,37861401;4,277679715;15,41967744
77,65641521;5,960572699;9,749968391;3,027793515;11,82192218
77,66643521;3,546901719;10,77956191;2,190420924;11,55756941
77,67645521;2,213656151;12,10064439;1,089956373;12,34965073
77,68647621;1,992898617;11,34829719;0,842962529;11,55275204
77,69649621;-1,480311228;11,20849026;0,806203569;11,33452864
77,70651621;-3,921297768;9,376707872;1,065970802;10,21936987
77,71653621;-5,996737143;10,72529975;1,192277969;12,34562424
77,72655721;-7,167342115;10,94253317;0,975801036;13,11724105
77,73657721;-6,314314043;9,992461195;0,703653932;11,84124028
77,74659721;-6,426090002;9,036213394;1,4308489;11,18012137
77,75661721;-6,460468122;9,215117728;2,287979232;11,484376
77,76663821;-5,617079769;9,275943389;2,847818556;11,21181437
77,77665821;-5,375683318;9,085786673;2,401331893;10,82662854
77,78667821;-4,561148636;9,107609652;1,201564298;10,256529
77,79669921;-5,063837274;7,576485828;0,241798739;9,11614239
77,80671921;-5,523255932;6,006579761;-0,241581369;8,163560379
77,81673921;-6,922868274;7,544310354;-0,516026064;10,25226837
77,82675921;-7,449445127;2,853976843;0,630428081;8,002303174
77,83678021;-9,76173065;3,173427776;1,909416457;10,44068486
77,84680021;-11,64245891;2,223401998;2,859778451;12,19297744
77,85682029;-11,07752783;0,241679456;2,943038124;11,46435804
77,86684029;-9,508195964;-0,958022431;2,13501724;9,791930151
77,87686129;-9,394344243;-1,927784316;0,043185123;9,59019922
77,88688129;-8,428353812;-2,649892645;-2,296874017;9,128784654
77,89690129;-7,642623099;-2,964133124;-4,1883021;9,205305399
77,90692229;-7,006676416;-3,517442277;-5,04418946;9,322540528
77,91694229;-7,17798931;-2,473505538;-5,097145354;9,144542139
77,92696229;-6,286223434;-2,693209988;-4,50780098;8,190864104
77,93698229;-5,360577621;-4,643496729;-2,571168072;7,543789469
77,94700329;-5,998157431;-5,975751486;0,128287948;8,467818857
77,95702329;-7,519038688;-5,449997336;1,661867566;9,433992663
77,96704329;-6,743654038;-6,858805595;2,252764961;9,879019888
77,97706329;-7,14081856;-7,558097504;1,61630957;10,52276505
77,98708429;-8,188784616;-9,053648037;0,018864287;12,20758339
77,99710429;-8,335753212;-9,499251478;-1,660402254;12,74666607
78,00712429;-8,006623383;-8,93206045;-2,841816974;12,32735355
78,01714529;-7,467780826;-8,953067157;-3,497721373;12,17206707
78,02716529;-7,374341735;-9,219216626;-3,232166566;12,24017042
78,03718529;-7,463851497;-10,85116925;-1,958040733;13,31506203
78,04720529;-6,722440925;-10,62385056;0,002913046;12,57208897
78,05722629;-5,310800859;-11,20335407;0,652617168;12,41554096
78,06724629;-2,355254226;-12,01326945;0,660478091;12,25977555
78,07726629;-0,627914216;-12,82409232;-0,037264305;12,83950968
78,08728629;0,84098807;-15,2835201;-0,228118594;15,3083404
78,09730729;1,953528583;-16,33951087;0,452007312;16,46208371
78,10732729;3,703984244;-17,50549245;1,243185875;17,93620017
78,11734729;6,229649284;-15,84761269;0,351155705;17,03169599
78,12736829;10,01760773;-14,27032977;-1,614802158;17,51006461
78,13738829;11,81230533;-11,80177449;-3,085738252;16,98040691
78,14740829;10,89451115;-9,688299562;-3,737406929;15,05063893
78,15742829;11,27119814;-8,697726266;-3,66848112;14,70197618
78,16744929;11,76310217;-7,557309884;-2,531159084;14,20880965
78,17746929;10,927369;-6,242535378;-1,206466457;12,64247612
78,18748929;10,42889737;-5,248564265;-0,264077581;11,67814472
78,19750929;9,488415418;-4,615284498;0,345015033;10,55698411
78,20753029;8,449440626;-5,037589708;0,728342119;9,864118775
78,21755029;7,203186132;-5,948221625;1,173833366;9,415153516
78,22757029;6,093064173;-6,746420356;1,54938614;9,221725221
78,23759129;5,742388524;-6,104154587;1,509382707;8,515513217
78,24761129;6,925092555;-5,820951714;1,080172593;9,110826449
78,25763129;7,915345423;-4,698123756;0,432294009;9,214767393
78,26765129;8,433022814;-5,324431888;0,247385023;9,976304329
78,27767229;8,489299341;-6,046672364;1,587112961;10,54274051
78,28769229;8,629517326;-4,435836958;3,438710103;10,29417048
78,29771229;8,994119289;-3,238658144;4,138086212;10,41666193
78,30773329;9,890884534;-2,500937165;2,863048214;10,59628844
78,31775329;10,23975047;-0,884821723;0,332366409;10,28328093
78,32777329;9,40447279;-0,355489077;-1,425477501;9,51853282
78,33779329;8,619881115;0,749813606;-1,605782243;8,80017656
78,34781429;7,855211488;1,611434746;-0,411198278;8,029330824
78,35783429;8,014149334;2,702380761;1,233817466;8,54703205
78,36785429;8,651312238;4,750661573;2,191246405;10,1101706
78,37787429;9,18191139;6,632416608;2,275515307;11,55311286
78,38789529;9,130229021;8,508840151;1,842471539;12,61571021
78,39791529;8,171698467;9,112599081;1,513468741;12,33315473
78,40793529;6,024764017;9,622169892;1,608612295;11,4661052
78,41795529;3,683082202;10,86844661;1,930003188;11,6367151
78,42797629;2,956689326;12,40599652;2,027333747;12,91359143
78,43799629;3,525051551;13,20120732;1,891560084;13,79405172
78,44801629;2,533557904;13,78076697;2,219297837;14,18639266
78,45803729;0,942187367;15,29530692;2,774509674;15,57344004
78,46805729;0,299244856;14,8349451;3,66190768;15,28315123
78,47807729;-0,722740998;15,82963601;4,425847574;16,45259425
78,48809729;-0,896014755;16,48356054;4,34151903;17,069253
78,49811829;0,089306425;18,04871282;3,261401474;18,34123087
78,50813829;0,435978047;20,09652703;1,269653882;20,14131317
78,51815829;-0,513338757;20,06687696;-0,244941033;20,07493621
78,52817829;-5,275569631;19,15438271;-1,099825011;19,89803073
78,53819929;-20,69776581;11,42608387;-0,830339706;23,65676153
78,54821929;-33,86994287;-3,16201635;-2,232656386;34,09041115
78,55823929;-26,13765974;-1,590820388;-1,269142835;26,21676352
78,56826029;-16,95466135;-0,714458417;-0,257026022;16,97165445
78,57828029;-11,9875417;6,564032836;0,947136669;13,69980843
78,58830029;-3,76998586;6,269498643;0,318201967;7,322612861
78,59832029;-4,072492439;2,890613742;-1,432721032;5,195530005
78,60834129;-12,15349036;-4,198492627;-1,489508021;12,94423819
78,61836129;-11,67145759;-3,824632768;-3,093858865;12,66580834
78,62838129;-6,346378419;-5,924530461;-4,46838256;9,764375194
78,63840229;-7,098906888;-9,192178516;-4,819926521;12,57466964
78,64842229;-8,020828024;-11,6320918;-3,662326341;14,59629666
78,65844229;-7,513559847;-11,44892543;-2,44386951;13,91057056
78,66846229;-4,843323277;-12,09813945;-2,009304442;13,18560058
78,67848329;-5,622357466;-12,5380325;-2,60538247;13,98574918
78,68850329;-5,246919444;-13,8354817;-3,039903098;15,1060163
78,69852329;-4,981602033;-12,37442155;-3,536324691;13,80029927
78,70854329;-3,698926987;-12,86602621;-3,887179849;13,94011688
78,71856429;-2,264882438;-12,37539804;-3,528571283;13,06640671
78,72858429;-2,481408342;-13,40772981;-3,351491865;14,04126432
78,73860429;-1,549173302;-13,23018846;-2,265888451;13,51192344
78,74862529;-2,007182195;-11,43581363;-1,21171733;11,67368291
78,75864529;-1,432426332;-11,93328305;0,460909113;12,02778145
78,76866529;-2,586732191;-13,96178624;1,490030762;14,27735445
78,77868529;-2,17221401;-15,40870431;3,007826443;15,84909152
78,78870629;-1,4693553;-15,40814532;4,042484236;15,99723807
78,79872629;3,554442288;-12,96330751;3,59583999;13,91443376
78,80874629;6,722762522;-11,71525909;1,675220268;13,61062799
78,81876729;7,883159425;-9,607889237;-1,517182015;12,52028671
78,82878729;6,852799335;-11,19553049;-4,128328378;13,76022736
78,83880729;6,369646829;-11,89874238;-4,483934984;14,22174897
78,84882729;5,267829087;-11,41478705;-2,323061503;12,78452194
78,85884821;4,714336331;-11,3267502;0,647753454;12,28575686
78,86886821;5,795165493;-8,174892801;1,796822473;10,18044137
78,87888821;7,75057264;-6,241047846;0,922480276;9,9936492
78,88890821;9,26371803;-3,059860815;-0,428659379;9,765396501
78,89892921;8,021342579;-4,398249886;-1,486631045;9,268042441
78,90894921;6,317845176;-8,886626415;-0,594166134;10,91972207
78,91896921;4,389690439;-11,08704359;1,52656168;12,02174315
78,92899021;6,065449528;-11,84995789;3,668853003;13,80839101
78,93901021;8,773548866;-9,562186815;3,532098323;13,44939757
78,94903021;12,68810012;-4,703304389;1,452442375;13,60950203
78,95905021;15,25399517;-3,822018478;-0,255726807;15,72760599
78,96907121;15,95452084;-2,608394955;-2,116279399;16,30426625
78,97909121;14,7163776;-4,088910543;-2,809115835;15,53003834
78,98911121;13,23032529;-4,662009598;-2,192598135;14,19800434
78,99913221;12,52830156;-4,515552049;-0,937460404;13,35018286
79,00915221;13,21727547;0,020590385;0,081001625;13,21753972
79,01917221;12,10641443;1,806851032;0,132664114;12,24122464
79,02919221;10,72632886;0,30527202;0,014546995;10,73068187
79,03921321;8,048283041;0,686593511;0,465235029;8,090903175
79,04923321;4,844142472;-0,746135707;0,634517769;4,942170331
79,05925321;4,65808787;2,622318345;1,372975498;5,519003337
79,06927321;5,945736558;5,491376912;1,620841308;8,25434008
79,07929421;8,015160903;8,400709346;2,024039572;11,78607051
79,08931421;8,609476579;11,8208715;1,866205388;14,74241542
79,09933421;8,739126892;10,89855743;1,965623256;14,10725231
79,10935521;7,260796409;11,7953636;2,498482504;14,07452244
79,11937521;4,17129138;11,69701694;3,187265797;12,82101948
79,12939521;2,414599225;13,05520469;3,407647355;13,70695879
79,13941521;1,609720927;13,32251483;2,796067189;13,70761083
79,14943621;1,189530801;13,7352195;2,33657895;13,98323422
79,15945621;-0,319762662;14,6963544;2,291677011;14,87739441
79,16947621;-1,136042958;15,6405546;2,159041256;15,82968733
79,17949621;-2,405573902;16,05530345;1,535950116;16,30701375
79,18951721;-4,919674172;15,07801152;0,616932561;15,8723102
79,19953721;-7,353212821;13,48251804;0,040876715;15,35739894
79,20955721;-8,569128453;10,80305836;0,515100084;13,79859995
79,21957821;-9,51759244;11,36766083;1,538887757;14,90558466
79,22959821;-9,005521944;10,49807461;2,01815128;13,97790866
79,23961821;-8,061397761;10,58124073;1,844788352;13,42952096
79,24963821;-9,478294473;9,604814771;1,343277344;13,56078637
79,25965921;-10,85916474;9,277440276;0,756518755;14,30261086
79,26967921;-13,20573775;7,164416168;3,04055E-05;15,02399309
79,27969921;-14,37311096;7,027180263;-1,102960215;16,03696051
79,28972021;-15,59363186;3,696881046;-1,732011788;16,11918574
79,29974021;-14,75143868;3,068679001;-1,83761952;15,17888597
79,30976021;-13,87628708;-1,073044179;-1,3215621;13,98031807
79,31978021;-13,34423723;-4,33426439;-1,000318265;14,06609938
79,32980121;-12,13120194;-6,312417206;-1,921060603;13,80953096
79,33982121;-10,81848098;-10,32656408;-2,980144554;15,249876
79,34984121;-8,04255043;-10,97792519;-3,91032079;14,15938091
79,35986121;-6,79004994;-12,44362569;-4,579016558;14,89684501
79,36988221;-3,557664981;-12,90626441;-4,722151719;14,19603318
79,37990221;-0,396557288;-12,24732881;-4,370405445;13,00979495
79,38992221;1,808656068;-10,70875681;-3,727299432;11,4822241
79,39994321;1,295641247;-12,52478972;-3,048096217;12,95530526
79,40996321;-1,850905417;-13,20378945;-2,924619395;13,64988298
79,41998321;-4,183247474;-13,29317818;-1,951035769;14,07176912
79,43000321;-7,856721239;-11,98994257;-1,92584611;14,46359826
79,44002421;-7,763652277;-10,47975879;-2,490409838;13,27786813
79,45004421;-8,058577064;-10,80156849;-2,914901322;13,78808166
79,46006421;-7,252630187;-9,960083992;-2,914030087;12,66078549
79,47008521;-4,721335156;-10,58742708;-1,507456634;11,69004035
79,48010521;-1,041629136;-10,39676341;0,775168814;10,47752678
79,49012521;0,868279949;-9,1091884;2,177289101;9,405945524
79,50014521;4,451436744;-9,983514955;2,314602774;11,17332743
79,51016621;7,525985765;-11,80295563;3,051357794;14,32693295
79,52018621;7,396626059;-11,39210804;1,714451723;13,69049113
79,53020621;7,686906402;-10,85304738;-1,072202472;13,34266786
79,54022721;8,522279976;-12,19222933;-5,603775015;15,89597454
79,55024721;8,231830063;-16,88795631;-8,222430664;20,50791215
79,56026721;7,025878088;-16,86016099;-8,125578554;19,99132358
79,57028721;8,342167023;-15,89794903;-3,759802934;18,34319089
79,58030821;8,500607271;-12,45159194;1,590511508;15,16021743
79,59032821;6,709226802;-9,780499043;3,12331363;12,26486746
79,60034821;7,166295463;-11,60642369;3,519468337;14,08728217
79,61036921;5,346175345;-9,3170499;1,272370498;10,81702068
79,62038921;8,187481856;-10,00423749;-0,919626981;12,96014431
79,63040921;12,66966618;-6,167747735;-3,483450951;14,51537061
79,64042921;17,02862512;-2,025114144;-4,163869801;17,64689697
79,65045021;19,73558542;-0,215909023;-2,730438333;19,92473945
79,66047021;17,09463785;1,114778096;0,544945442;17,13961315
79,67049021;14,61236616;0,911025435;2,991718533;14,94327916
79,68051121;11,39882415;-0,42630646;3,920454015;12,06171169
79,69053121;9,081790102;-0,885943803;1,569313305;9,258863436
79,70055121;8,875743577;-1,242637991;-1,008087168;9,018825476
79,71057121;7,583575577;-1,225140783;-3,356167299;8,383045234
79,72059221;7,519624579;-0,883670406;-3,045416146;8,160893744
79,73061221;7,152322957;0,206582714;-1,06667583;7,234376091
79,74063221;8,676954033;2,181545874;1,962338729;9,15966413
79,75065221;10,98041962;5,166814928;3,75594611;12,70325638
79,76067321;12,96796189;5,975512919;3,733046075;14,75840179
79,77069321;12,79840784;7,54311109;2,264800869;15,02754441
79,78071321;11,19316354;7,985761102;0,969323344;13,78400806
79,79073421;9,089234776;10,129831;0,066479041;13,60999943
79,80075421;7,116625705;10,89720438;-0,535034266;13,02619232
79,81077421;6,144725493;11,08814755;-0,325929794;12,68112367
79,82079421;4,107915456;11,68756784;0,603790651;12,40317599
79,83081521;2,577915759;10,29764375;2,329557613;10,86802444
79,84083521;1,070378433;12,88058812;3,772710078;13,46434557
79,85085546;-0,260088172;12,62406843;4,163277186;13,29539869
79,86087646;-1,043296543;13,77478643;3,045847378;14,14603815
79,87089646;-1,740842984;13,09388753;1,602175827;13,30591569
79,88091646;-2,65901167;11,84687757;0,96820521;12,18015897
79,89093646;-4,378634816;9,625725583;1,361030367;10,66205606
79,90095746;-5,654399039;10,30648474;2,372766198;11,99274262
79,91097746;-7,841091047;9,4387556;3,469232569;12,75179951
79,92099746;-8,541143678;10,19265583;3,113188591;13,65771984
79,93101846;-9,343360616;9,294849191;1,416404961;13,25514285
79,94103846;-9,49906963;5,616296242;0,357428745;11,04096294
79,95105846;-11,31355654;4,91782119;0,181405188;12,33752142
79,96107846;-11,55915948;1,769798396;0,973346375;11,73429833
79,97109946;-9,873623554;2,740874736;1,848997178;10,41247458
79,98111946;-8,456315782;4,738562515;1,249583753;9,773674379
79,99113946;-6,026978942;4,138454002;-0,142861439;7,312433663
80,00116046;-6,032934916;3,847680738;-1,819599717;7,383217042
80,01118046;-7,155360585;2,798494368;-3,25370303;8,343700573
80,02120046;-7,21659906;1,343435803;-3,121468248;7,97669642
80,03122046;-8,906806911;-1,052048582;-2,683346905;9,361536528
80,04124146;-8,159128123;-2,370873454;-2,017192336;8,732781778
80,05126146;-7,174955775;-1,733646816;-1,992051648;7,645507924
80,06128146;-7,476454001;-4,014769018;-2,511717092;8,85011059
80,07130146;-7,439807746;-4,217834047;-2,9224875;9,037798213
80,08132246;-7,449466177;-7,402542856;-2,701024207;10,84378711
80,09134246;-8,956559114;-7,746060929;-2,418548727;12,08597489
80,10136246;-8,861167054;-7,374651638;-3,192371585;11,96231602
80,11138346;-6,059253234;-10,04145385;-2,962719852;12,09640666
80,12140346;-6,871591117;-10,38458951;-2,624209335;12,72575885
80,13142346;-5,054591072;-12,48110283;-1,744922587;13,57834945
80,14144446;-5,757000132;-10,67326538;-1,106259361;12,1772515
80,15146446;-5,663351126;-9,090064496;-2,528474042;11,00436275
80,16148446;-4,84861413;-9,292758227;-4,029467164;11,22947105
80,17150446;-4,784664887;-9,686453596;-4,352976065;11,64769514
80,18152546;-5,093191466;-10,55518086;-2,720973737;12,0314646
80,19154546;-5,360693981;-10,9043719;-0,232163624;12,15303528
80,20156546;-5,555743647;-8,962151392;1,786973423;10,69484544
80,21158646;-3,319809604;-8,371719435;1,768179302;9,177869042
80,22160646;-1,21105718;-9,850612421;1,717379862;10,07226976
80,23162646;-1,616930837;-10,98930855;1,628895117;11,22642717
80,24164646;-0,695459936;-12,92916678;2,189774076;13,13172223
80,25166746;1,884446508;-14,77366161;2,629757173;15,12375081
80,26168746;5,551514356;-14,25208295;1,283498919;15,34889408
80,27170746;10,23847929;-14,62664389;-1,122417483;17,88924232
80,28172846;12,80372296;-13,41764084;-3,796221732;18,93091933
80,29174846;13,66125806;-13,63460763;-5,169469564;19,98138916
80,30176846;13,75549764;-11,02245291;-4,976289253;18,31588486
80,31178846;14,10206562;-6,275763935;-4,790955906;16,16189117
80,32180946;14,71835396;-5,299373646;-3,895798645;16,12112129
80,33182946;11,52194195;-4,181946761;-1,868661364;12,39902094
80,34184946;7,762523764;-5,468489156;0,459980721;9,506457337
80,35187046;6,254620988;-6,193516415;2,962017016;9,287274847
80,36189046;4,843852158;-6,180477124;4,076931353;8,847743806
80,37191046;5,160601677;-6,612613258;3,194469566;8,975694935
80,38193046;5,77233387;-6,516840543;1,448965766;8,82544904
80,39195146;5,561042393;-8,383205706;0,169499087;10,06141443
80,40197146;6,426574736;-8,82665971;-0,048561126;10,91847712
80,41199146;7,49248999;-5,801412658;-0,452539262;9,486758501
80,42201246;9,906022975;-5,781250874;-0,149280585;11,47059011
80,43203246;10,75617188;-4,186547935;0,307001041;11,54628368
80,44205246;10,94478201;-4,209802312;0,139815112;11,72732864
80,45207246;11,81244917;-4,144773088;0,715384469;12,53893433
80,46209346;12,15869087;-0,803495724;1,030115237;12,22867558
80,47211346;13,54424943;0,056725008;0,404920853;13,5504196
80,48213346;14,40660498;1,006616886;-0,829291885;14,46552003
80,49215446;14,11567209;0,938420225;-1,192320069;14,19698765
80,50217446;12,812654;1,425472823;-0,268816676;12,89450804
80,51219446;13,92658483;5,431000317;1,555029434;15,02876063
80,52221446;13,93865699;9,705896173;2,024494193;17,10523768
80,53223546;13,03499671;10,40843446;2,090335303;16,81119117
80,54225546;9,063289511;11,99611957;1,952421705;15,16120219
80,55227546;4,088383124;14,29376191;1,17231426;14,91310922
80,56229646;-0,533624319;17,35616392;0,63051228;17,37580866
80,57231646;-3,996238607;14,96370547;0,568212537;15,49855703
80,58233646;-5,217782768;16,19823864;1,34445278;17,07090347
80,59235646;-7,458262728;15,64116505;3,697116104;17,7183632
80,60237746;-8,228274956;16,32822341;4,70459487;18,87984643
80,61239746;-7,95020126;17,6676451;5,79671559;20,22259368
80,62241746;-6,058137585;15,8601421;5,005187362;17,70019884
80,63243846;-4,163666026;14,18748759;4,638908418;15,4964638
80,64245846;-3,887717208;12,98317401;2,851897573;13,84956577
80,65247846;-1,636636392;12,01368343;1,948341372;12,28019554
80,66249846;-1,632495832;12,01717188;1,420323765;12,21043743
80,67251946;-2,287261779;9,753432866;0,877877715;10,05642523
80,68253946;-4,94937452;8,711898748;0,79272486;10,05096516
80,69255946;-7,74451551;5,734542146;0,404621622;9,645009733
80,70258046;-10,00164717;5,162062311;-0,347022893;11,26056208
80,71260046;-10,5393618;5,707090053;-2,100487093;12,16803477
80,72262046;-10,72803975;4,271292801;-3,201894361;11,98277542
80,73264046;-12,04095485;0,367152518;-2,989909405;12,4120487
80,74266146;-13,26315857;-1,724993522;-1,436214159;13,45175413
80,75268146;-14,47231365;-3,953317121;0,325923874;15,00609227
80,76270146;-14,34754927;-3,743027857;1,230086943;14,87869422
80,77272246;-12,94120737;-3,832049376;1,086571712;13,54031346
80,78274246;-12,09015917;-4,295071088;-0,180608724;12,83168749
80,79276246;-10,71086882;-5,755695618;-1,801373945;12,29209872
80,80278246;-9,10857912;-7,932859004;-2,554598233;12,34594823
80,81280346;-7,622052594;-7,873179397;-3,06923624;11,37993193
80,82282346;-5,765388547;-8,189010903;-3,277909334;10,53775566
80,83284346;-3,11083801;-8,625061163;-2,119244961;9,410642507
80,84286446;-1,989029222;-9,601865435;-0,446945962;9,815896178
80,85288367;-2,875996288;-9,196855119;-0,083638646;9,636415006
80,86290367;-1,987698396;-10,51531454;-0,101303048;10,70201136
80,87292367;-2,437203976;-11,28113958;-0,231684226;11,54373211
80,88294467;-3,93108893;-10,88115027;-1,489180577;11,66492821
80,89296467;-4,229017139;-12,45739939;-2,12260711;13,32579628
80,90298467;-5,411092887;-12,29060757;-2,901042252;13,73881388
80,91300567;-5,184672325;-13,26909817;-3,146900128;14,58947476
80,92302567;-3,854493329;-13,89046073;-2,679081945;14,66217918
80,93304567;-0,944297554;-13,25528705;-1,455312334;13,36833074
80,94306667;1,994165124;-10,54983065;-0,589674084;10,75282925
80,95308667;5,307000754;-8,178029248;-0,397946295;9,757191226
80,96310667;6,305163735;-6,492205639;-1,05402019;9,11124483
80,97312667;5,625140741;-8,527581062;1,382066749;10,30882901
80,98314767;4,844281343;-9,056903182;2,733558115;10,62858866
80,99316767;6,700751848;-9,14094112;1,634564577;11,45114323
81,00318767;8,645832227;-6,201689653;0,08253915;10,64040329
81,01320867;9,528488141;-4,962178168;-1,066635046;10,79597188
81,02322867;9,296766493;-4,661257061;-1,647309169;10,52952098
81,03324867;8,53434746;-3,978998677;-1,591549097;9,549897673
81,04326867;8,114722613;-3,18763768;-0,797869971;8,75479032
81,05328967;7,341468104;-2,947288465;0,104376162;7,911672238
81,06330967;5,879968831;-3,313520046;0,976606782;6,819619444
81,07332967;4,459017659;-4,73940159;1,31183935;6,638199184
81,08335067;3,079134115;-5,805930802;1,299141537;6,699079646
81,09337067;2,52571328;-4,872771317;-0,10250286;5,489411144
81,10339067;3,103955837;-5,999048547;-1,380159533;6,894052919
81,11341067;3,046164882;-6,962264475;-1,915450784;7,83716778
